X [ m ], Y [ m ], Z [ m ], Area [ m^2 ], AREA_STRETCH, THICKNESS [ m ], THICKNESS DES [ m ], THICKNESS INI [ m ], THICKNESS NEW [ m ], THICKNESS PRF [ m ], Volume [ m^3 ]
7.83787668e-03, -2.57491460e-03, 4.59187925e-02, 6.84704310e-06, 1.00000000e+00, 2.69578048e-03, 0.00000000e+00, 2.69578048e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.85487052e-03, 2.52260012e-03, 4.58565429e-02, 6.86588555e-06, 1.00000000e+00, 2.69578048e-03, 0.00000000e+00, 2.69578048e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
8.24985374e-03, 4.90061902e-05, 6.17772005e-02, 6.86755584e-06, 1.00000000e+00, 2.68534548e-03, 0.00000000e+00, 2.68534548e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.83307478e-03, 2.58948701e-03, 6.17405809e-02, 6.84744737e-06, 1.00000000e+00, 2.68534548e-03, 0.00000000e+00, 2.68534548e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.86372367e-03, -2.49486626e-03, 6.18080348e-02, 6.88183536e-06, 1.00000000e+00, 2.68534548e-03, 0.00000000e+00, 2.68534548e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
8.24987795e-03, -4.49284671e-05, 4.32232022e-02, 6.85761324e-06, 1.00000000e+00, 2.69656652e-03, 0.00000000e+00, 2.69656652e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.83497840e-03, -2.58372002e-03, 4.32579480e-02, 6.84239876e-06, 1.00000000e+00, 2.69656652e-03, 0.00000000e+00, 2.69656652e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.86302146e-03, 2.49707722e-03, 4.31900881e-02, 6.87930969e-06, 1.00000000e+00, 2.69656652e-03, 0.00000000e+00, 2.69656652e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
8.24968796e-03, 7.17209041e-05, 6.44565225e-02, 6.88341925e-06, 1.00000000e+00, 2.68540182e-03, 0.00000000e+00, 2.68540182e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.82959256e-03, 2.59999605e-03, 6.44005388e-02, 6.87127113e-06, 1.00000000e+00, 2.68540182e-03, 0.00000000e+00, 2.68540182e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.87421688e-03, -2.46154564e-03, 6.44856319e-02, 6.90125262e-06, 1.00000012e+00, 2.68540182e-03, 0.00000000e+00, 2.68540182e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
8.24969541e-03, -7.08331718e-05, 4.05510515e-02, 6.87875672e-06, 9.99999940e-01, 2.69724801e-03, 0.00000000e+00, 2.69724801e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.83073716e-03, -2.59654573e-03, 4.05990444e-02, 6.84982797e-06, 1.00000000e+00, 2.69724801e-03, 0.00000000e+00, 2.69724801e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.87228998e-03, 2.46770168e-03, 4.05099504e-02, 6.90069282e-06, 1.00000000e+00, 2.69724801e-03, 0.00000000e+00, 2.69724801e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
8.24941881e-03, 9.78572643e-05, 6.71499446e-02, 6.89643957e-06, 1.00000000e+00, 2.68563302e-03, 0.00000000e+00, 2.68563302e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.82751013e-03, 2.60625966e-03, 6.71103001e-02, 6.88743285e-06, 9.99999940e-01, 2.68563302e-03, 0.00000000e+00, 2.68563302e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.88572617e-03, -2.42442102e-03, 6.71936423e-02, 6.92162621e-06, 9.99999940e-01, 2.68563302e-03, 0.00000000e+00, 2.68563302e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
8.24952591e-03, -8.84425608e-05, 3.78553122e-02, 6.89338503e-06, 1.00000000e+00, 2.72877957e-03, 0.00000000e+00, 2.72877957e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.83034600e-03, -2.59772525e-03, 3.78986560e-02, 6.86960902e-06, 1.00000000e+00, 2.72877957e-03, 0.00000000e+00, 2.72877957e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.88210426e-03, 2.43617222e-03, 3.78107093e-02, 6.91453488e-06, 1.00000000e+00, 2.72877957e-03, 0.00000000e+00, 2.72877957e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
8.24903604e-03, 1.26101091e-04, 6.98704943e-02, 6.92184176e-06, 1.00000000e+00, 2.68481392e-03, 0.00000000e+00, 2.68481392e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.82650243e-03, 2.60928203e-03, 6.98229149e-02, 6.88338514e-06, 1.00000000e+00, 2.68481392e-03, 0.00000000e+00, 2.68481392e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.89715722e-03, -2.38692248e-03, 6.99165836e-02, 6.94509117e-06, 1.00000000e+00, 2.68584467e-03, 0.00000000e+00, 2.68584467e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
8.24924931e-03, -1.11292196e-04, 3.51410806e-02, 6.91135301e-06, 1.00000000e+00, 2.81809364e-03, 0.00000000e+00, 2.81809364e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.83023424e-03, -2.59806146e-03, 3.51869613e-02, 6.86814337e-06, 1.00000000e+00, 2.81809364e-03, 0.00000000e+00, 2.81809364e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.89266080e-03, 2.40175123e-03, 3.50901820e-02, 6.94022401e-06, 1.00000000e+00, 2.81809364e-03, 0.00000000e+00, 2.81809364e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
8.24884232e-03, 1.38229676e-04, 7.26250336e-02, 6.96467487e-06, 1.00000000e+00, 2.68701417e-03, 0.00000000e+00, 2.68701417e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.82812759e-03, 2.60440493e-03, 7.25756437e-02, 6.91719515e-06, 9.99999940e-01, 2.68701417e-03, 0.00000000e+00, 2.68701417e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.90370442e-03, -2.36515561e-03, 7.26697519e-02, 6.97363657e-06, 1.00000000e+00, 2.68804468e-03, 0.00000000e+00, 2.68804468e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
8.24912731e-03, -1.19984456e-04, 3.23902965e-02, 6.94373421e-06, 1.00000000e+00, 2.98535661e-03, 0.00000000e+00, 2.98535661e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.83673767e-03, -2.57838052e-03, 3.24471593e-02, 6.90869456e-06, 1.00000000e+00, 2.98535661e-03, 0.00000000e+00, 2.98535661e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.89914094e-03, 2.38035177e-03, 3.23403887e-02, 6.97270207e-06, 1.00000000e+00, 2.98535661e-03, 0.00000000e+00, 2.98535661e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
8.24897829e-03, 1.29813139e-04, 7.54100159e-02, 6.98843269e-06, 1.00000000e+00, 2.68832291e-03, 0.00000000e+00, 2.68832291e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.83536024e-03, 2.58256146e-03, 7.53727034e-02, 6.93852235e-06, 1.00000000e+00, 2.68832291e-03, 0.00000000e+00, 2.68832291e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.90420827e-03, -2.36347038e-03, 7.54443258e-02, 6.99737302e-06, 1.00000000e+00, 2.68832291e-03, 0.00000000e+00, 2.68832291e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.88541883e-03, 2.42542219e-03, 2.39657927e-02, 6.96410689e-06, 9.99999940e-01, 4.06547450e-03, 0.00000000e+00, 4.06547450e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
8.24994966e-03, -2.88137708e-05, 2.39827707e-02, 6.92176491e-06, 9.99999940e-01, 4.06547450e-03, 0.00000000e+00, 4.06547450e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.87142757e-03, -2.47045117e-03, 2.40317006e-02, 6.91440709e-06, 9.99999940e-01, 4.06547450e-03, 0.00000000e+00, 4.06547450e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.80884672e-03, 4.65855189e-03, 2.95411982e-02, 7.03643627e-06, 1.00000000e+00, 3.28887929e-03, 0.00000000e+00, 3.28887929e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.80726022e-03, 4.66087041e-03, 2.67628785e-02, 7.03520664e-06, 1.00000012e+00, 3.75023787e-03, 0.00000000e+00, 3.75023787e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.78818393e-03, 4.68860893e-03, 2.39807293e-02, 7.03351407e-06, 1.00000000e+00, 4.06547450e-03, 0.00000000e+00, 4.06547450e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.73766015e-03, 4.76092845e-03, 7.81188607e-02, 6.95171002e-06, 1.00000000e+00, 2.68627633e-03, 0.00000000e+00, 2.68627633e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.71879807e-03, 4.78750933e-03, 7.53164962e-02, 6.95367771e-06, 1.00000000e+00, 2.68832291e-03, 0.00000000e+00, 2.68832291e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.76465966e-03, 4.72248672e-03, 8.09207782e-02, 6.96090683e-06, 1.00000000e+00, 2.69223587e-03, 0.00000000e+00, 2.69223587e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
8.24999902e-03, 3.08706944e-06, 8.38127658e-02, 6.91475680e-06, 1.00000000e+00, 2.72727944e-03, 0.00000000e+00, 2.72727944e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.86917564e-03, 2.47761514e-03, 8.37702528e-02, 6.92645563e-06, 9.99999940e-01, 2.72727944e-03, 0.00000000e+00, 2.72727944e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.86781311e-03, -2.48193881e-03, 8.37920606e-02, 6.95357039e-06, 9.99999881e-01, 2.72727944e-03, 0.00000000e+00, 2.72727944e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
8.24998319e-03, 1.69149680e-05, 2.12123059e-02, 6.89752369e-06, 1.00000000e+00, 3.71011090e-03, 0.00000000e+00, 3.71011090e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.87317939e-03, -2.46486254e-03, 2.12647226e-02, 6.92454023e-06, 1.00000000e+00, 3.71011090e-03, 0.00000000e+00, 3.71011090e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
