X [ m ], Y [ m ], Z [ m ], Area [ m^2 ], AREA_STRETCH, THICKNESS [ m ], THICKNESS DES [ m ], THICKNESS INI [ m ], THICKNESS NEW [ m ], THICKNESS PRF [ m ], Volume [ m^3 ]
-4.55199834e-03, -1.42084798e-02, 4.06128876e-02, 1.25459601e-05, 1.81404257e+00, 1.52376713e-03, 1.50000001e-03, 2.72902893e-03, 2.69724824e-03, 2.69072177e-03, 0.00000000e+00
-4.60007554e-03, -1.42042823e-02, 4.32963483e-02, 1.24408034e-05, 1.81235945e+00, 1.52432593e-03, 1.50000001e-03, 2.72384449e-03, 2.69656628e-03, 2.68472265e-03, 0.00000000e+00
-4.62779682e-03, -1.41983097e-02, 4.59475741e-02, 1.23503569e-05, 1.81015170e+00, 1.52568112e-03, 1.50000001e-03, 2.72345310e-03, 2.69578048e-03, 2.68219644e-03, 0.00000000e+00
-4.64314688e-03, -1.41961612e-02, 4.85929064e-02, 1.23157797e-05, 1.80925190e+00, 1.52587797e-03, 1.50000001e-03, 2.72279233e-03, 2.69285985e-03, 2.68123392e-03, 0.00000000e+00
-4.64594318e-03, -1.42036062e-02, 5.12304790e-02, 1.23088776e-05, 1.81148517e+00, 1.52294221e-03, 1.50000001e-03, 2.71959906e-03, 2.68869312e-03, 2.68272799e-03, 0.00000000e+00
-4.64275433e-03, -1.42137464e-02, 5.38694039e-02, 1.23582604e-05, 1.81350756e+00, 1.51966081e-03, 1.50000001e-03, 2.71655596e-03, 2.68623978e-03, 2.68492638e-03, 0.00000000e+00
-4.62575629e-03, -1.42256916e-02, 5.65231219e-02, 1.24136832e-05, 1.81519675e+00, 1.51728885e-03, 1.50000001e-03, 2.71417550e-03, 2.68663839e-03, 2.68634153e-03, 0.00000000e+00
-4.59741009e-03, -1.42352926e-02, 5.91808185e-02, 1.25024790e-05, 1.81457365e+00, 1.51755149e-03, 1.50000001e-03, 2.71418504e-03, 2.68632500e-03, 2.68593314e-03, 0.00000000e+00
-4.54073772e-03, -1.42501676e-02, 6.18650354e-02, 1.25909382e-05, 1.81304860e+00, 1.51927827e-03, 1.50000001e-03, 2.71567306e-03, 2.68534548e-03, 2.68465979e-03, 0.00000000e+00
-4.47751302e-03, -1.42686199e-02, 6.45495951e-02, 1.26854084e-05, 1.81286085e+00, 1.51982065e-03, 1.50000001e-03, 2.71606003e-03, 2.68540182e-03, 2.68418062e-03, 0.00000000e+00
-4.39200643e-03, -1.42933344e-02, 6.72551095e-02, 1.28236916e-05, 1.81280684e+00, 1.52025267e-03, 1.50000001e-03, 2.71677296e-03, 2.68563302e-03, 2.68419972e-03, 0.00000000e+00
