X [ m ], Y [ m ], Z [ m ], Area [ m^2 ], AREA_STRETCH, THICKNESS [ m ], THICKNESS DES [ m ], THICKNESS INI [ m ], THICKNESS NEW [ m ], THICKNESS PRF [ m ], Volume [ m^3 ]
-2.38526472821831703186e-03, 7.89765920490026473999e-03, 3.50284017622470855713e-02, 7.14190446160500869155e-06, 1.00000000000000000000e+00, 2.83463695086538791656e-03, 0.00000000000000000000e+00, 2.83463695086538791656e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-2.34945002011954784393e-03, 7.90838710963726043701e-03, 3.22895869612693786621e-02, 7.18013961886754259467e-06, 1.00000000000000000000e+00, 2.93430499732494354248e-03, 0.00000000000000000000e+00, 2.93430499732494354248e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-2.32815672643482685089e-03, 7.91468191891908645630e-03, 2.95510571449995040894e-02, 7.19764057066640816629e-06, 1.00000000000000000000e+00, 3.18364636041224002838e-03, 0.00000000000000000000e+00, 3.18364636041224002838e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-2.33106594532728195190e-03, 7.91382510215044021606e-03, 2.68093142658472061157e-02, 7.21972628525691106915e-06, 9.99999940395355224609e-01, 3.77690559253096580505e-03, 0.00000000000000000000e+00, 3.77690559253096580505e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-2.33694352209568023682e-03, 7.91209191083908081055e-03, 2.40580998361110687256e-02, 7.20173466106643900275e-06, 1.00000000000000000000e+00, 4.13923757150769233704e-03, 0.00000000000000000000e+00, 4.13923757150769233704e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-2.37945606932044029236e-03, 7.89941102266311645508e-03, 2.13172584772109985352e-02, 7.14704219717532396317e-06, 1.00000000000000000000e+00, 3.70388850569725036621e-03, 0.00000000000000000000e+00, 3.70388850569725036621e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-2.59656901471316814423e-03, 7.83072970807552337646e-03, 1.05265686288475990295e-02, 6.83681491864263080060e-06, 9.99999940395355224609e-01, 1.50141504127532243729e-03, 0.00000000000000000000e+00, 1.50141504127532243729e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-2.48304754495620727539e-03, -7.86746293306350708008e-03, 1.06191886588931083679e-02, 6.97920495440484955907e-06, 1.00000000000000000000e+00, 1.50141504127532243729e-03, 0.00000000000000000000e+00, 1.50141504127532243729e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-2.60273762978613376617e-03, -7.82868172973394393921e-03, 9.44792553782463073730e-02, 6.86037719788146205246e-06, 1.00000000000000000000e+00, 3.22353653609752655029e-03, 0.00000000000000000000e+00, 3.22353653609752655029e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-2.48577352613210678101e-03, 7.86660239100456237793e-03, 9.43745076656341552734e-02, 6.97278528605238534510e-06, 1.00000000000000000000e+00, 3.22353653609752655029e-03, 0.00000000000000000000e+00, 3.22353653609752655029e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
